הסר לצמיתות כרטיס פריט לצמיתות,Deleting Equipment
סמן לגריטה ציוד לוגיסטי פגום,Deleting Equipment
הסר לצמיתות פריט לניפוק לביטול,Deleting Equipment
גש להגדרות ניהול חיילים,settings
שלח למחיקה פריט לצמיתות,Deleting Equipment
גלה שם אושר,Solider
הזן קיטבג במסגרת רכישה,AddingNewEquipment
האם משימה אלפא של היום,SignedMission
ערוך נשק אישי פעיל,EditEntityObject
מה מיקומו של מכשירי קשר,EquipmentFinder
הפעל את ניהול ראשי לציוד,storage
הוספת מאפיין רובה לעריכה,EditEntityObject
בצע שינוי שדה לבחירה לעריכה,EditEntityObject
בדוק פרטי חיילים אושר,Solider
בדיקת ציוד פריטים זמינים עכשיו,EquipmentFinder
כנס ל ממשק המחסן,storage
נהל רישום טופס,AddingSolidersForm
עדכן שדות שם פריט בפרופיל,EditEntityObject
מצא פנס טקטי לזיהוי,EquipmentFinder
בדוק איש צוות טל,Solider
עדכן למחיקה ציוד לביצוע,Deleting Equipment
בטל ציוד רובה תקול לשחרור,Deleting Equipment
עדכן מקט אוזניות זמני,AddingNewEquipment
מחק מכשיר ישן מיידי,Deleting Equipment
בצע רישום חייל ליצירה,AddingSolidersForm
טען פריט טלפונים לווייניים במחסן,EquipmentFinder
רשום חייל חיילת ליצירה,AddingSolidersForm
שייך הגדרת משימה בשלבי סיום,missions
עדכן כגרוט מקלדת שבורה ישן,Deleting Equipment
עבור אל מסך מנהל בבקשה,settings
אני צריך להיכנס פרטי חיילים,settings
עדכן כגרוט ציוד לא תקני,Deleting Equipment
עדכן קבוצת פריטים של פריט,EditEntityObject
שלח למחיקה כרטיס פריט לביטול,Deleting Equipment
האם יש משימה אלפא ממתין,SignedMission
הזן מכונת חיתוך לפי דרישה,AddingNewEquipment
אפשר לבדוק רשומת משימות עכשיו,SignedMission
שייך רשומה חדשה לפעולה,missions
נהל משימות משימה גמא לגיבוי,missions
הכנס רחפן אישי,AddingNewEquipment
קבע משימה משימה 123 במסך,missions
ערוך מאפיין צבע לתכנות,EditEntityObject
ערוך את משימת יעד מיידית,missions
בצע הוספה אביזר חובה ראשונית,AddAttachments
פתח ממשק קיטבג לשימוש עתידי,AddingNewEquipment
צור פריט אישי לתיעוד,AddAttachments
סטטוס מסמך חתום,SignedMission
"בטל ציוד מק""ט מהמחסן",Deleting Equipment
עדכן משימה 123 לפי דרישה,missions
רשום חיילת טירונית לבדיקה,AddingSolidersForm
פתח מסך רשומת זיכוי שהסתיימה,Promotional
גש למסך ציוד פנוי המרכזי,storage
פתח מסך אוהל ידני,AddingNewEquipment
פתח תיעוד חתימה ממתין,SignedMission
גש למסך המחסן למעקב,storage
ערוך מספר קטלוגי של נשק,EditEntityObject
עדכן שיוך למשימה קיימת,missions
הבא נתוני חיילים לוי,Solider
ברר חיילי קבע שחר,Solider
גש לניהול המחסן לבדיקה ראשונית,storage
הבא את סדיר איתן,Solider
פרט פעולות משימה לA1B2,ItemHistory
שחרר ציוד רשימת פריטים הסגורה,Promotional
קבע משימה משימה קיימת עכשיו,missions
סנן את משתמש ירון,Solider
בחר תבנית פרופיל אב בפרופיל,EditEntityObject
בדיקה של משימה ו ספציפית,SignedMission
גרוט מסך ישן ללא שימוש,Deleting Equipment
בדוק זמינות סוללות למעקב מלאי,EquipmentFinder
עדכן פרמטר שדה לבחירה בפרופיל,EditEntityObject
שלח תוספת מצפן לפי פריט,AddAttachments
שנה שדות פרופיל אב לניהול,EditEntityObject
הוסף רצועת נשיאה לפי דרישה,AddAttachments
הצג משימות לא נחתמו מהשבוע,SignedMission
הכנס תוספת כבל טעינה לשימוש,AddAttachments
רשום אביזר תקשורת לפי סוג,AddingNewEquipment
גרוט עמדת מחשב לפי תקן,Deleting Equipment
גש למעקב ממשק שליטה,storage
סטטוס משימות שלא חתומות בבקשה,SignedMission
בצע יצירה משימה קיימת במסך,missions
"רישום פריט אקדח לפי מק""ט",AddingNewEquipment
אפשר לבדוק משימות ממתינות ממתין,SignedMission
נהל ציוד לוגיסטי של נשק,EditEntityObject
מצא כרטיסי חיילים לוי,Solider
גש לציוד טבלת מלאי ליומיום,storage
עדכן פרטי משימה לציוד,missions
הבא לי את שם,Solider
סנן את חייל שלומי,Solider
רשום כיסוי מגן לפיילוט,AddAttachments
צור תוספת רשומת אביזר לבדיקה,AddAttachments
גש להגדרות ההגדרות לתחזוקה,settings
בדוק רשימת חתימות של היום,SignedMission
רישום מצפן לרישום,AddAttachments
פתח מרכז ציוד לשליטה,storage
הוסף משימת יום קבועה,missions
"מחק מק""ט מהמחסן",Deleting Equipment
עדכן כגרוט טאבלט ישן מהמערכת,Deleting Equipment
בצע יצירה הגדרת משימה מיידית,missions
בדוק הימצאות נשקים לפי סטטוס,EquipmentFinder
טיפול בפרופיל כרטיס קיימות,AddingSolidersForm
אתר חייל בשם זוהר,Solider
עדכן משימת תרגול לאימות,missions
"בצע גריטה מק""ט כחסר ערך",Deleting Equipment
אפשר להוסיף רשומת תוספת לקטלוג,AddAttachments
גש לניהול סטטוס חיילים למנהל,settings
חפש קסדות לפי יחידה,EquipmentFinder
ברר חייל סדיר אלון,Solider
יצירת תוספת מותאמת במסך,AddAttachments
קבע מאפיין תאריך של הציוד,EditEntityObject
סטטוס משימה ג לבדיקת סטטוס,SignedMission
מצא חייל סדיר זוהר,Solider
ערוך את מסך מנהל לעיון,settings
הוסף משימה משימה בסטטוס פעיל,missions
הבא חייל מילואים נדב,Solider
גרוט רובה ישן כחסר ערך,Deleting Equipment
בקש החזרה מסך משימות מהרשימה,Promotional
סיים שימוש מחשב נייד למסירה,Deleting Equipment
סמן למחיקה פנס ישן פגום,Deleting Equipment
עדכן מאפיין מבני לעריכת תכונה,EditEntityObject
פתח פרטי חתימה מהשבוע,SignedMission
עדכן מאפיין צבע במערכת הראשית,EditEntityObject
סנן משימה ד מהשבוע,SignedMission
מצא תיקי עזרה לבדיקה,EquipmentFinder
רישום ציוד נלווה לצרכים מיוחדים,AddAttachments
הצגת חתימות פעילות בדחיפות,SignedMission
עריכת פרטים משתמשת לבדיקה,AddingSolidersForm
גלה שם משפחה אילן,Solider
רישום פריט רחפן למלאי חדש,AddingNewEquipment
בצע שינוי שדה משתנה בפרופיל,EditEntityObject
הצגת חתימה משימה ו בטיפול,SignedMission
קבע משימה הגדרת משימה לתיעוד,missions
צור כרטיס משימה לפי שם,missions
צור משתמש משתמש חדש,AddingSolidersForm
פתח משימת לוגיסטיקה ליחידה,missions
הסר מכשיר ישן מהמערכת,Deleting Equipment
איפה נמצאים פנס טקטי לתחזוקה,EquipmentFinder
נהל משתנים פריט חכם פעיל,EditEntityObject
צור כרטיס פרופיל לשליחה,AddingSolidersForm
ברר את שם כהן,Solider
חפש שם איתן,Solider
קבל נתוני חייל רוני,Solider
בדוק משתמשים טבלת משתמשים כלליות,settings
פתח מתאם חיבור להמשך טיפול,AddAttachments
רשום כרטיס ציוד קיטבג אישי,AddingNewEquipment
עדכן תוספת מתאם חיבור עכשיו,AddAttachments
פתח טופס סוללה נטענת לשיבוץ,AddingNewEquipment
סמן למחיקה מסך ישן פגום,Deleting Equipment
היסטוריה למספר 789,ItemHistory
פתח משימה 2 שלא נחתמה,SignedMission
בדוק את רמות גישה להשלמה,settings
בצע קליטה קסדה לפי מחלקה,AddingNewEquipment
סיים שימוש מסך שבור לתיעוד,Deleting Equipment
גש לאזור שער שליטה לניהול,storage
עבור אל ניהול ציוד ליומיום,storage
אפשר לראות רשימת חתימות לצפייה,SignedMission
הצגת חתימה רשומת חתימות בדחיפות,SignedMission
רישום אביזר מיגון לפונקציונליות חדשה,AddAttachments
רשום כמושבת רשומה למחיקה מהמחסן,Deleting Equipment
שיוך משימות למספר MKT-5,ItemHistory
עדכן נתוני משימה עכשיו,missions
הצג מזהה פריט ל23-Z,ItemHistory
שלח לגריטה ציוד מהמלאי,Deleting Equipment
רשום שדה חדש משתנה לניהול,EditEntityObject
צור תבנית משימה חדשה לפיילוט,missions
ביצוע הוספה פרופיל קיימת,AddingSolidersForm
צור תוספת ממשק תוספות לציוד,AddAttachments
שייך תוספת מערכת שליטה לפיילוט,EditEntityObject
הוסף רחפן לפי מחלקה,AddingNewEquipment
פתח ניהול פרטי משתמש לעיון,settings
אתר שם פרטי לוי,Solider
פתח כבל טעינה,AddAttachments
קלוט ערכת חילוץ לפי דרישה,AddingNewEquipment
גש לאזור ממשק ניהול לניהול,storage
חפש קיטבגים לבדיקה מיידית,EquipmentFinder
איפה נמצאים טלפונים לווייניים במסך,EquipmentFinder
שלוף חייל חוץ אושר,Solider
בנה משימת פיילוט מיידית,missions
צור פריט קיטבג טכני,AddingNewEquipment
עדכן משימה שבועית חדשה,missions
ערוך את הגדרת משימה בדחיפות,missions
יצירת תוספת למערכת כיסוי מגן,AddAttachments
גש להגדרות ניהול הרשאות נוכחיות,settings
הצגת מסמך Z בדחיפות,SignedMission
סיים זיכוי טופס פריטים המסומנת,Promotional
יצירת מעמד רגליים לבחינה,AddAttachments
עדכן את טבלת משתמשים לתחזוקה,settings
קבל חייל מילואים מור,Solider
טען נתונים נתונים לרישום,AddingSolidersForm
כניסה אל ממשק שליטה לצפייה,storage
ערוך משימה קיימת בשלבי סיום,missions
כניסה אל ציוד פנוי לפעולה,storage
אתר משתמש קבע צור,Solider
נהל זיכויים פריטים למשימה זו,Promotional
אני רוצה לרשום אוזניות,AddingNewEquipment
בצע עריכה מאפיין של יחידה,EditEntityObject
קבע שדה חובה לשימוש חוזר,EditEntityObject
הכנס תוספת כיסוי מגן לקטלוג,AddAttachments
הוספת מאפיין מפרט טכני לניהול,EditEntityObject
שלוף נתונים מכשירי קשר למעקב,EquipmentFinder
פתח משתמש משתמש,AddingSolidersForm
"עדכן כגרוט מק""ט למסירה",Deleting Equipment
עדכן רכיב אופציונלי חדש,EditEntityObject
עריכת פרטים חיילת לאימות,AddingSolidersForm
הזן נתונים פריט משימה מיידית,missions
נא לעדכן משתמשת לרישום,AddingSolidersForm
עדכן פריט נשק ארוך טכני,AddingNewEquipment
הצג מסך מגע לפי סטטוס,EquipmentFinder
טען פריט ציוד לוגיסטי באחזקה,EquipmentFinder
נווט אל דוחות מחסן ליומיום,storage
הסר טופס ציוד מהמערכת,Deleting Equipment
איפה נמצא עכבר טקטי,EquipmentFinder
גש ל מערכת המחסן,storage
מחק פנס ישן בגמר תקופה,Deleting Equipment
שלח נתון מטען נייד זמני,AddingNewEquipment
יצירת רצועת נשיאה למטרות זיהוי,AddAttachments
בקש הזנת תוספת מחסנית רזרבית,AddAttachments
"הכנס מק""ט חדש להחזרה",AddingNewEquipment
היכנס עכשיו תפריט המחסן עכשיו,storage
הסר את הרשומה רובה תקול,Deleting Equipment
בצע זיכוי ציוד עודף שבוצעה,Promotional
נהל טופס עריכה לשימוש חוזר,EditEntityObject
בצע עדכון משימה בדחיפות,missions
כניסה אל מרכז ציוד לעבודה,storage
ערוך טופס עריכה לשימוש חוזר,EditEntityObject
פתח טופס משימה 123 לפעולה,missions
קלט פריט תוספת כללית נלווה,AddAttachments
קבל סינון חיילים רוני,Solider
החזר פריטים שיש להחזיר,Promotional
מהי היסטוריה לרשומה MKT-5,ItemHistory
צור רשומת ציוד כפפות להחזרה,AddingNewEquipment
פתח מסך ציוד חורף טכני,AddingNewEquipment
ברר את חוץ אורי,Solider
גרוט פריט ללא שימוש,Deleting Equipment
קבל חייל סדיר חן,Solider
שייך כרטיס משימה למחיקה,missions
שלח מזהה אקדח לפי דרישה,AddingNewEquipment
עדכן כגרוט מחשב נייד,Deleting Equipment
בדוק מיקום סוללות ברשימה,EquipmentFinder
הוסף רשומת פריט לקליטה טכנית,AddingNewEquipment
צור משתמש טירון דחוף,AddingSolidersForm
האם המשימה משימה בטא להיום,SignedMission
חפש חיפוש חיילים נועם,Solider
בדוק אם משימה גמא במערכת,SignedMission
ערוך ציוד למשימה,missions
בדוק אם משימה ד ממתין,SignedMission
איפה נמצא תחמושת למעקב,EquipmentFinder
עדכן תוספת רשומת אביזר לפיילוט,AddAttachments
סטטוס רשימת חתימות בבקשה,SignedMission
הזן משימה משימה למחלקה קיימת,missions
צור פריט אישי להוספה,AddAttachments
איפה נמצא מלאי ציוד,EquipmentFinder
בדוק סדיר רון,Solider
הכנס אביזר תקשורת לקליטה טכנית,AddingNewEquipment
בצע עדכון כרטיס משימה לבסיס,missions
הוספת תוספת כבל טעינה לרישום,AddAttachments
הצג לי פרטי חיילים לפקח,settings
בדיקה של מסך ההגדרות מתקדמות,settings
צור כפפות טקטיות לפיילוט,AddAttachments
עדכן את מסך הגדרות לסקירה,settings
הזמן ממשק תוספות לציוד,AddAttachments
שלח תוספת אביזר ראשונית,AddAttachments
איתר ציוד סוג ציוד בדרום,EquipmentFinder
בצע שיוך הגדרת משימה קיימת,missions
שלוף את מילואים דביר,Solider
בדוק מיקום טלפונים לווייניים לבדיקה,EquipmentFinder
הבא חיילים ביחידה רוני,Solider
אתר חוץ שלומי,Solider
צור משימה מתוזמנת למחלקה,missions
בדוק מיקום פנסי ראש לבדיקה,EquipmentFinder
הכנס תוספת סוג חדש עכשיו,AddAttachments
סנן שם משפחתי אילן,Solider
בצע זיכוי משימה פעילה שנבחרה,Promotional
בצע עדכון רובה לקונפיגורציה,EditEntityObject
הבא לי חייל חן,Solider
בדיקת משימות שחתומות במערכת,SignedMission
עדכן משימת רכש לפי דרישה,missions
זיכוי ציוד כרטיס פריט עכשיו,Promotional
שלח לגריטה כרטיס פריט לאחסון,Deleting Equipment
קבל סינון חיילים דני,Solider
בצע עדכון משימה שבועית לבחינה,missions
ערוך כרטיס טירון ליחידה,AddingSolidersForm
ערוך פריט טיפוס לציוד,EditEntityObject
מחק רובה ישן לא תקני,Deleting Equipment
הוסף פריט אבטחה לתפריט הראשי,AddAttachments
"שלח למחיקה מק""ט לאחר בדיקה",Deleting Equipment
היכנס ל ציוד פנוי הכללי,storage
רשום כיסוי מגן להפצה,AddAttachments
שמור שינויים משימה גמישה ראשונית,missions
אתר את מילואים טל,Solider
מצא לפי סדיר אורן,Solider
פתח טופס מקלט קשר ראשוני,AddingNewEquipment
גש ל הגדרות תצוגה לצפייה,settings
טען פריט מד גז באחזקה,EquipmentFinder
בנה משימה חדשה עם ציוד,missions
רשום משימה רשימת ציוד מיד,missions
בדוק מיקום מכשירי קשר,EquipmentFinder
הוספת ציוד רשומת ציוד להחזרה,AddingNewEquipment
הפעל ממשק ממשק לציוד למנהל,storage
הוסף ערכת עזרה לתיק ציוד,AddAttachments
טיפול בפרופיל טירון ליחידה,AddingSolidersForm
קלוט פנס ראש לפי קטגוריה,AddingNewEquipment
יצירת פריט כלי עבודה למלאי,AddingNewEquipment
הצג לי ממשק המחסן למעקב,storage
הזן משימה משימה עכשיו,missions
הזן נתונים כרטיס פעולה לפעולה,missions
רשום משימה משימת יום מיידית,missions
טפל בפריט למחיקה רובה ישן,Deleting Equipment
רישום תיק גב ראשונית,AddAttachments
קבע משימה תוכנית משימה לפעולה,missions
רשום חייל מידע לשמירה,AddingSolidersForm
האם משימות ממתינות חדש,SignedMission
שייך ציוד משימה ללא ציוד,missions
פתח את ניהול מלאי ראשי,storage
כניסה ל ניהול חיילים לצפייה,settings
נהל זיכויים פריט למשימה שבטיפול,Promotional
החזר טופס שחרור בממשק הראשי,Promotional
צור ממשק תוספות לבסיס נתונים,AddAttachments
גש לתפריט תפריט המחסן לשליטה,storage
בדוק את רמות גישה לעדכון,settings
סמן פריט מסך החזרות מהמשימה,Promotional
בקש הגדרה אביזר תומך במסך,AddAttachments
נווט אל ניהול ציוד עכשיו,storage
עדכון משימה משימה גמא לאישור,missions
בקש הוספה מסך פריט למלאי,AddingNewEquipment
נהל משימה לצוות לתיעוד,missions
הזן ציוד חורף לפי דרישה,AddingNewEquipment
יצירת פריט רשומת פריט לאימות,AddingNewEquipment
עדכן את עמוד הגדרות לפקח,settings
שלח משימה משימה אישית לתרגול,missions
טפל בפרטים מידע קיימות,AddingSolidersForm
טיפול בפרופיל כרטיס לשליחה,AddingSolidersForm
גש לדף ניהול ראשי לציוד,storage
קבל כרטיס חייל אמיר,Solider
רשום רובה סער להחזרה,AddingNewEquipment
סמן פריט פריט מיותר,Promotional
גש למערכת רשימת הציוד למנהל,storage
אילו משימות תיעוד חתימה מהשבוע,SignedMission
קלוט מספר פריט מיידית,AddingNewEquipment
בדיקת ציוד פנס טקטי לפעולה,EquipmentFinder
עדכן תכונות שדה חובה בפרופיל,EditEntityObject
פתח איתור סוללות לפקח,EquipmentFinder
מחק פריט מיידי,Deleting Equipment
מהי לציוד 23-Z,ItemHistory
שנה מאפיין מבני במערכת הראשית,EditEntityObject
גש למעקב ניהול ציוד ליומיום,storage
בקש זיכוי כרטיס פריט עכשיו,Promotional
יצירת אביזר לקטלוג,AddAttachments
אילו מסמכים מסמך Y מהבוקר,SignedMission
שלח זיכוי פריטים שבטיפול,Promotional
מצא חייל ירון,Solider
בדיקה של רשימת חתימות בטיפול,SignedMission
פתח כרטיס תוספת ראשונית,AddAttachments
צור משימה מסך המשימות לבחירה,missions
הגדר מעמד רגליים לפי פריט,AddAttachments
רשום משימה הגדרות משימה לציוד,missions
בקש הוספה עמדת שליטה למסירה,AddingNewEquipment
נווט אל המחסן לפני טיפול,storage
צור משתמש טירון לאימות,AddingSolidersForm
סטטוס חתימה סטטוס משימה בטיפול,SignedMission
קבע תזמון משימת לילה לתיעוד,missions
קבל משתמש חן,Solider
כנס להגדרות מסך שליטה לסקירה,settings
בדוק סטטוס רשימת חתימות ישן,SignedMission
שייך מאפיינים מאפיין צבע לתבנית,EditEntityObject
בטל משימה פריט משויך שאוחזרו,Promotional
פתח מסך אביזר מיגון זמנית,AddAttachments
גש לממשק רשימת הציוד,storage
זכה מסך שליטה שלא שויכו,Promotional
נהל דרך ממשק המחסן המרכזי,storage
הזן משימה פרטי משימה לציוד,missions
בטל שייכות פריט למשימה שנבחרה,Promotional
עדכון ציוד למשימה לבדיקה,missions
הסר מחשב נייד לשחרור,Deleting Equipment
הצג משימה בטא של היום,SignedMission
הבא נתוני חייל נועם,Solider
פתח מסך מאפיין מערכת לעריכה,EditEntityObject
הצג משימות שלא חתומות לצפייה,SignedMission
שייך תכונה מאפיין מערכת לתכנות,EditEntityObject
בצע יצירה שיוך למשימה לטיפול,missions
הוספת מאפיין משתנה של מודול,EditEntityObject
בצע פעולה מסך החזרות בדחיפות,Promotional
פתח מטלה מבצעית דחופה,missions
האם קיימת מסמך Y חדש,SignedMission
צור כרטיס פעולה מתוזמנת לבחירה,missions
נבדקה חתימה משימה ז ישן,SignedMission
חפש פנסי ראש בצפון,EquipmentFinder
גש לממשק מעקב ציוד לפיקוח,storage
הוסף פריט נלווה לפונקציונליות חדשה,AddAttachments
מחק פריט לניפוק לפי הוראה,Deleting Equipment
איפה נמצאים אמצעי תצפית בדרום,EquipmentFinder
פתח ניהול הגדרות מערכת לעריכה,settings
גש אל ניהול ראשי לעבודה,storage
נהל דרך שליטה בציוד לפיקוח,storage
סיים שיוך מסך זיכוי שבוצעה,Promotional
הוסף משימה ציוד למשימה עכשיו,missions
בקש הוספה מחשב נייד ידני,AddingNewEquipment
צור משימה כרטיס משימה לתזמון,missions
הוסף שכפץ לפי דרישה,AddingNewEquipment
הוסף מודול תוספות לבסיס נתונים,AddAttachments
טען נתונים כרטיס לשימוש,AddingSolidersForm
עדכון מערכת משתמש לטיפול,AddingSolidersForm
נהל רישום מערכת קיימת,AddingSolidersForm
סמן פריט משימה שהסתיימו,Promotional
עדכן פרמטר סוג נתונים לקונפיגורציה,EditEntityObject
בדוק הימצאות מלאי ציוד בתנועה,EquipmentFinder
חפש חיילים ביחידה צחי,Solider
קבע ערך קסדה חדש,EditEntityObject
שייך ציוד משימת יעד,missions
ערוך כרטיס כרטיס לפתיחה,AddingSolidersForm
נהל רישום משתמש לשליחה,AddingSolidersForm
שלח למחיקה פריט לאחר תקלה,Deleting Equipment
יש לעדכן נתונים לעריכה,AddingSolidersForm
הזן ערכת קפה מיידית,AddingNewEquipment
הסר לצמיתות מסמך מחיקה ישן,Deleting Equipment
עדכן פרמטר רובה במערכת הראשית,EditEntityObject
רישום פריט כלי עבודה למלאי,AddingNewEquipment
בדוק היסטוריית משימות לציוד,ItemHistory
בדוק את הגדרות אבטחה לעריכה,settings
הכנס כפפות לפי מחלקה,AddingNewEquipment
צור כרטיס נתונים קיימות,AddingSolidersForm
בטל שיוך כרטיס פריט שהסתיימו,Promotional
פתח ממשק רשומת פריט מהמחסן,AddingNewEquipment
גש למסך פרטי ציוד לצפייה,storage
שליחת טופס חיילת לניסוי,AddingSolidersForm
שנה טבלת חיילים לצפייה,settings
שלח למחיקה מכשיר סלולרי לשחרור,Deleting Equipment
פתיחת רישום מידע לעדכון,AddingSolidersForm
בצע גריטה טלפון תקול מהמלאי,Deleting Equipment
הוסף פריט ממשק תוספות לבדיקה,AddAttachments
נהל שדות מפרט טכני קיים,EditEntityObject
ביצוע הוספה חיילת קיימים,AddingSolidersForm
חפש קסדות בדרום,EquipmentFinder
כניסה ל ההגדרות בבקשה עכשיו,settings
שלח תוספת אביזר לקטלוג,AddAttachments
שייך ציוד מסך המשימות לפרסום,missions
הצג רשומת פריט לA77,ItemHistory
פתיחת טופס כרטיס קיימת,AddingSolidersForm
הסר פריט פריט למשימה שהסתיימה,Promotional
עבור אל המסך הראשי ליומיום,storage
קבל חוץ רוני,Solider
גש להגדרות העדפות כלליות בבקשה,settings
הראה היסטוריית שיוך ל0007,ItemHistory
מצא רשומה שולחן שליטה עכשיו,EquipmentFinder
אתר קופסת חימוש לבדיקה,EquipmentFinder
הצגה של טבלת משתמשים לפיקוח,settings
נווט אל מערכת המחסן,storage
האם המשימה חתימות פעילות מהבוקר,SignedMission
אילו משימות מסמך X,SignedMission
בקש הגדרה מתאם חיבור לקטלוג,AddAttachments
עדכן תוספת מודול תוספות חדש,AddAttachments
רשום טלפון לווייני לפי סידורי,AddingNewEquipment
הצג מילואים גדי,Solider
כנס ל רשימת חיילים לתחזוקה,settings
פתח מסך סוג תוספת עכשיו,AddAttachments
הצג הגדרות כלליות לצפייה,settings
בצע יצירה רשימת ציוד לפרסום,missions
איפה נמצאים סוג ציוד לתחזוקה,EquipmentFinder
פתח הגדרות משימת תגובה לניסוי,missions
איפה נמצאים ציוד לפי קטגוריה,EquipmentFinder
מצא רשומה פריטים זמינים באחזקה,EquipmentFinder
יצירת אביזר מיגון לציוד,AddAttachments
צור משימה מסך המשימות לפיילוט,missions
אני צריך להוסיף אוהל למערכת,AddingNewEquipment
קלט פריט פריט זמני לציוד,AddAttachments
הגש זיכוי טופס פריטים מהמשימה,Promotional
ערוך ציוד למשימה במערכת,missions
אפשר לבדוק משימות חתומות מהבוקר,SignedMission
ציין לגריטה מכשיר סלולרי לאחסון,Deleting Equipment
הגש בקשה פריט שבטיפול,Promotional
סמן פריט משימה לפי בקשה,Promotional
שלח למחיקה רובה תקול פגום,Deleting Equipment
פתח הגדרות כרטיס פעולה מהיום,missions
עדכן מקט פנס צד למסירה,AddingNewEquipment
נהל קבוצת פריטים למבחן,EditEntityObject
צור ציוד נלווה לפונקציונליות חדשה,AddAttachments
הפעל איתור פנס טקטי בתנועה,EquipmentFinder
בדוק רשימת חיילים בבקשה,settings
בטל משימה ציוד שיש להחזיר,Promotional
בקש הוספה אוהל לאחר סבב,AddingNewEquipment
ערוך כרטיס טירון עכשיו,AddingSolidersForm
הצג לי ניהול מלאי לשליטה,storage
בקש עדכון פרטי משימה בסדנא,missions
הוסף סוג אביזר רפואי בממשק,AddAttachments
עדכן תזמון משימת תחזוקה לאישור,missions
בטל ציוד תיק פגום לצמיתות,Deleting Equipment
פתח טופס כרטיס חדש,AddingSolidersForm
ברר נתוני חייל אלעד,Solider
בצע החזרה משימת יעד שבוטלה,Promotional
פתיחת רישום טירון ליצירה,AddingSolidersForm
מזהה פריט לרשומה 0007,ItemHistory
הוסף כיסא טקטי טכני,AddingNewEquipment
בחר תבנית רובה בפרופיל,EditEntityObject
איפה נמצאים ערכת חילוץ בשטח,EquipmentFinder
הוסף מצפן לציוד קרבי,AddAttachments
"סמן לגריטה מק""ט לאחסון",Deleting Equipment
בדוק מיקום מערכת קשר עכשיו,EquipmentFinder
טפל בשיוך משימת תחזוקה בדחיפות,Promotional
עדכן כגרוט מקלדת שבורה מהמערכת,Deleting Equipment
כניסה ל מסך שליטה,settings
קלוט למלאי פריט ציוד טכני,AddingNewEquipment
הגדר יעד רשומת משימה לאישור,missions
הצג תצורת המערכת להשלמה,settings
גש למרכז ניהול ראשי לציוד,storage
ערוך רשומת משימה בשלב תכנון,missions
רישום פריט רובה סער ראשוני,AddingNewEquipment
אני צריך לעדכן משימה עכשיו,missions
בטל ציוד תחמושת מושבתת לצמיתות,Deleting Equipment
לאיזו סטטוס ציוד למכשיר,ItemHistory
שלח למחיקה כרטיס ציוד לביטול,Deleting Equipment
פתח מסך רובה של פריט,EditEntityObject
שנה מאפיין סוג ציוד חדש,EditEntityObject
צור טופס משימה בסטטוס פעיל,missions
פתח טופס מחסנית להחזרה,AddingNewEquipment
הסר רשומה למחיקה שאינו נדרש,Deleting Equipment
האם חתימות פעילות שלא נחתמה,SignedMission
סטטוס רשימת חתימות חדש,SignedMission
צור משימת תחזוקה בשלב תכנון,missions
בטל שייכות טופס החזרה עכשיו,Promotional
בצע גריטה ציוד לקראת השמדה,Deleting Equipment
רשום מחסנית רזרבית לרישום,AddAttachments
מחק מדפסת פגומה לקראת השמדה,Deleting Equipment
אני צריך לרשום מצפן לבדיקה,AddAttachments
הוספת תוספת אביזר להפצה,AddAttachments
קבע משימה ציוד למשימה למחלקה,missions
כניסה ל ממשק המחסן,storage
נהל משתנים רכיב קלט לניהול,EditEntityObject
הזן מכשיר קשר למלאי,AddingNewEquipment
זכה ציוד משויך לפי קוד,Promotional
כניסה ל פרטי משתמש למעקב,settings
הראה פריט לפריט X-999,ItemHistory
בדוק זמינות כרטיסי ציוד לבדיקה,EquipmentFinder
יש להוסיף משתמש לשמירה,AddingSolidersForm
זיכוי ציוד ציוד,Promotional
בצע הקצאה משימה קבועה בטופס,missions
גלה חוץ תומר,Solider
גש לציוד ניהול ראשי ליומיום,storage
בצע מחיקה כרטיס ציוד לצמיתות,Deleting Equipment
עדכון רשומה חדשה בסדנא,missions
מצא עמדות קרב לפי קטגוריה,EquipmentFinder
גרוט רשומה לגריטה שסיים שימוש,Deleting Equipment
רשום קסדה למבחן שטח,AddingNewEquipment
מצא כרטיסי ציוד לפי תפקיד,EquipmentFinder
שייך מאפיינים רובה של פריט,EditEntityObject
גרוט כרטיס ציוד שסיים שימוש,Deleting Equipment
רשום כמושבת תחנת עגינה לביצוע,Deleting Equipment
בדיקה של תעודת חתימה מיידית,SignedMission
"רשום כמושבת מק""ט לאחר תקלה",Deleting Equipment
מתי לרשומה MKT-5,ItemHistory
נהל זיכויים משימת יעד מהמשימה,Promotional
הוספת מאפיין מפרט טכני כללי,EditEntityObject
אילו משימות משימה ג בטיפול,SignedMission
תן היסטוריה לרשומה A1B2,ItemHistory
"רשום מק""ט חדש למסירה",AddingNewEquipment
הצג לי משתמשים לסקירה,settings
ציין לגריטה מערכת לוגיסטית מהמלאי,Deleting Equipment
היכנס אל ניהול מלאי לפיקוח,storage
פתח מסך קסדה לתבנית,EditEntityObject
החזר מסך שליטה עכשיו,Promotional
בדוק שם פרטי טל,Solider
הוסף פריט רצועת נשיאה ראשונית,AddAttachments
בצע קליטה פנס ראש לאימות,AddingNewEquipment
שלוף את חייל יוסי,Solider
עדכן שדה לתכנות,EditEntityObject
אתר מד גז בדרום,EquipmentFinder
הצג חיפוש חיילים דני,Solider
היכנס אל מחסן ראשי המרכזי,storage
